Date;Main Camp;Sialang;Buring;Serindit;Lestari;Ramin
7/25/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/26/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/27/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/28/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/29/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/30/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/31/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
8/1/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/2/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/3/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/4/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/5/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/6/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/7/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/8/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/9/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/10/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/11/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/12/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/13/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/14/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/15/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/16/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/17/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/18/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/19/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/20/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/21/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/22/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/23/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/24/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/25/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/26/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/27/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/28/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/29/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/30/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
8/31/21;25.96774194;22.67741935;22.4516129;20.90322581;19.83870968;21.58064516
9/1/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/2/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/3/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/4/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/5/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/6/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/7/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/8/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/9/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/10/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/11/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/12/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/13/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
